perturbation,cluster,delta_pct,p_enrich,p_deplete,q_enrich,q_deplete,n_cells,prop_pert,prop_ntc,direction
OG0183_OSTN,12,0.9779499713973686,0.22477752224777522,0.9157084291570843,1.0,1.0,140,0.02142857142857143,0.011649071714597743,none
GS0284_IL3,12,0.9627524030083108,0.23357664233576642,0.9131086891310869,1.0,1.0,141,0.02127659574468085,0.011649071714597743,none
GS0270_IL1A,12,0.9627524030083108,0.30646935306469353,0.9035096490350965,1.0,1.0,94,0.02127659574468085,0.011649071714597743,none
GS0376_REG1A,12,0.9627524030083108,0.4233576642335766,0.8964103589641036,1.0,1.0,47,0.02127659574468085,0.011649071714597743,none
OG0083_VGF,12,0.9627524030083108,0.43075692430756923,0.8958104189581042,1.0,1.0,47,0.02127659574468085,0.011649071714597743,none
GS0414_SOM2,12,0.9627524030083108,0.41925807419258077,0.8975102489751025,1.0,1.0,47,0.02127659574468085,0.011649071714597743,none
GS0437_TNF10,12,0.9627524030083108,0.4206579342065793,0.8957104289571043,1.0,1.0,47,0.02127659574468085,0.011649071714597743,none
OG0051_GAST,12,0.9627524030083108,0.42955704429557046,0.8938106189381062,1.0,1.0,47,0.02127659574468085,0.011649071714597743,none
GS0029_APOA2,12,0.951494944942342,0.17448255174482552,0.9301069893010699,1.0,1.0,189,0.021164021164021163,0.011649071714597743,none
GS0204_GDF3,12,0.9271430377452465,0.14678532146785322,0.9371062893710629,1.0,1.0,239,0.02092050209205021,0.011649071714597743,none
OG0262_CXCL5,12,0.918426161873559,0.4353564643535646,0.8897110288971103,1.0,1.0,48,0.020833333333333332,0.011649071714597743,none
OG0116_A4,12,0.918426161873559,0.42715728427157285,0.8953104689531047,1.0,1.0,48,0.020833333333333332,0.011649071714597743,none
OG0043_PAR3,12,0.918426161873559,0.4283571642835716,0.8948105189481051,1.0,1.0,48,0.020833333333333332,0.011649071714597743,none
OG0048_TKN4,12,0.8759091550708378,0.31766823317668236,0.8882111788821118,1.0,1.0,98,0.02040816326530612,0.011649071714597743,none
OG0202_GALA,12,0.8759091550708378,0.4343565643435656,0.8883111688831117,1.0,1.0,49,0.02040816326530612,0.011649071714597743,none
OG0039_SMS,12,0.8552948487422461,0.3164683531646835,0.8949105089491051,1.0,1.0,99,0.020202020202020204,0.011649071714597743,none
GS0060_CCL19,12,0.8512218607982902,0.1670832916708329,0.9243075692430757,1.0,1.0,248,0.020161290322580645,0.011649071714597743,none
OG0217_CCL3,12,0.8350928285402258,0.3267673232676732,0.8898110188981102,1.0,1.0,100,0.02,0.011649071714597743,none
GS0003_A4,12,0.815290848342206,0.21627837216278373,0.9134086591340866,1.0,1.0,202,0.019801980198019802,0.011649071714597743,none
OG0175_PYY3,12,0.8087770390665414,0.2705729427057294,0.898010198980102,1.0,1.0,152,0.019736842105263157,0.011649071714597743,none
GS0014_ALKL1,12,0.8087770390665414,0.26517348265173485,0.8959104089591041,1.0,1.0,152,0.019736842105263157,0.011649071714597743,none
GS0219_GPHB5,12,0.8055361782939203,0.21357864213578642,0.9104089591040896,1.0,1.0,203,0.019704433497536946,0.011649071714597743,none
OG0053_PNOC,12,0.7958771422657159,0.33156684331566844,0.8857114288571143,1.0,1.0,102,0.0196078431372549,0.011649071714597743,none
OG0074_VGF,12,0.7958771422657159,0.45455454454554545,0.8780121987801219,1.0,1.0,51,0.0196078431372549,0.011649071714597743,none
GS0373_PTN,12,0.7705766995079678,0.2770722927707229,0.8844115588441156,1.0,1.0,155,0.01935483870967742,0.011649071714597743,none
GS0366_PF4V,12,0.7489684266263501,0.22627737226277372,0.9043095690430957,1.0,1.0,209,0.019138755980861243,0.011649071714597743,none
GS0096_CLC2B,12,0.7398547333021307,0.3408659134086591,0.8791120887911209,1.0,1.0,105,0.01904761904761905,0.011649071714597743,none
GS0449_TNFL6,12,0.6984468658073065,0.2840715928407159,0.8807119288071192,1.0,1.0,161,0.018633540372670808,0.011649071714597743,none
GS0487_XCL1,12,0.6869446803920775,0.24317568243175683,0.8901109889011098,1.0,1.0,216,0.018518518518518517,0.011649071714597743,none
GS0207_GDF7,12,0.6869446803920775,0.29087091290870914,0.8777122287771223,1.0,1.0,162,0.018518518518518517,0.011649071714597743,none
GS0267_IL17F,12,0.6869446803920775,0.35906409359064095,0.8738126187381262,1.0,1.0,108,0.018518518518518517,0.011649071714597743,none
